----RRRR---RRRR.--RRR...-RR...BB-...BBB--.BBBB---BBBB---,B,R
----RR.R---.RRRR--.R.RBB-RRR..B.-RBBBBB--.BB.B---B..B---,R,R
----RR.R---.RRRR--..RRBB-RRR..B.-RBBBBB--.BB.B---B..B---,B,R
----RR.R---.RRRR--..RRBB-RRR..BB-RBBBB.--.BB.B---B..B---,R,R
----RR.R---.RRRR--..RRBB-RR.R.BB-RBBBB.--.BB.B---B..B---,B,R
----RR.R---.RRRR--..RRBB-RR.RB.B-RBBBB.--.BB.B---B..B---,R,R
----RR.R---.RRRR--..RRBB-R.RRB.B-RBBBB.--.BB.B---B..B---,B,R
----RR.R---.RRRR--..RRBB-R.RRB.B-RBBBB.--.BBB.---B..B---,R,R
----.R.R---RRRRR--..RRBB-R.RRB.B-RBBBB.--.BBB.---B..B---,B,R
----.R.R---RRRRR--..RRBB-R.RRB.B-RBBBB.--B.BB.---B..B---,R,R
----..RR---RRRRR--..RRBB-R.RRB.B-RBBBB.--B.BB.---B..B---,B,R
----..RR---RRRRR--..RRBB-R.RRB.B-RBBBB.--BB.B.---B..B---,R,R
----..RR---R.RRR--.RRRBB-R.RRB.B-RBBBB.--BB.B.---B..B---,B,R
----..RR---R.RRR--.RRRBB-RBRRB.B-R.BBB.--BB.B.---B..B---,R,R
----..RR---..RRR--RRRRBB-RBRRB.B-R.BBB.--BB.B.---B..B---,B,R
----..RR---..RRR--RRRRBB-RBRRB.B-RBBBB.--.B.B.---B..B---,R,R
----..RR---..RRR--RRRRBB-RBRRB.B-.BBBB.--RB.B.---B..B---,B,R
----..RR---..RRR--RRRRBB-RBRRB.B-.BBBB.--RBB..---B..B---,R,R
----..RR---..RRR--RRRRBB-.BRRB.B-RBBBB.--RBB..---B..B---,B,R
----..RR---..RRR--RRRRBB-.BRRBBB-RBBB..--RBB..---B..B---,R,R
----..RR---..RRR--.RRRBB-RBRRBBB-RBBB..--RBB..---B..B---,B,R
----RRRR---RRRR.--RRR...-RR...BB-...BBB--.BBBB---BBBB---,B,R
----RRRR---RRRR.--RRR...-RR..B.B-...BBB--.BBBB---BBBB---,R,R
----RRRR---RRRR.--RR.R..-RR..B.B-...BBB--.BBBB---BBBB---,B,R
----RRRR---RRRR.--RR.R..-RR.B..B-...BBB--.BBBB---BBBB---,R,R
----RRRR---R.RR.--RRRR..-RR.B..B-...BBB--.BBBB---BBBB---,B,R
----RRRR---R.RR.--RRRR..-RR.B..B-..BBBB--..BBB---BBBB---,R,R
----RRRR---R.RR.--RRRR..-R..B..B-.RBBBB--..BBB---BBBB---,B,R
----RRRR---R.RR.--RRRR..-R..B.B.-.RBBBB--..BBB---BBBB---,R,R
----RRRR---.RRR.--RRRR..-R..B.B.-.RBBBB--..BBB---BBBB---,B,R
----RRRR---.RRR.--RRRR..-R..B.B.-.RBBBB--.BBBB---.BBB---,R,R
----RRR.---.RRRR--RRRR..-R..B.B.-.RBBBB--.BBBB---.BBB---,B,R
----RRR.---.RRRR--RRRR..-R.BB.B.-.R.BBB--.BBBB---.BBB---,R,R
----RRR.---.RRRR--RRRR..-..BB.B.-RR.BBB--.BBBB---.BBB---,B,R
----RRR.---.RRRR--RRRR..-..BB.B.-RRB.BB--.BBBB---.BBB---,R,R
----RRR.---.RR.R--RRRRR.-..BB.B.-RRB.BB--.BBBB---.BBB---,B,R
----RRR.---.RR.R--RRRRR.-..BB.B.-RRBBBB--.BB.B---.BBB---,R,R
----.RR.---RRR.R--RRRRR.-..BB.B.-RRBBBB--.BB.B---.BBB---,B,R
----.RR.---RRR.R--RRRRR.-..BB.B.-RRBBBB--.BB.B---B.BB---,R,R
----.RR.---RRR.R--R.RRR.-.RBB.B.-RRBBBB--.BB.B---B.BB---,B,R
----.RR.---RRR.R--R.RRR.-.RBB.B.-RRBBBB--B.B.B---B.BB---,R,R
----.RR.---.RR.R--RRRRR.-.RBB.B.-RRBBBB--B.B.B---B.BB---,B,R
----.RR.---.RR.R--RRRRR.-.RBB.B.-RRBBBB--BB..B---B.BB---,R,R
----.RR.---.RR.R--RRR.R.-.RBBRB.-RRBBBB--BB..B---B.BB---,B,R
----.RR.---.RR.R--RRR.RB-.RBBR..-RRBBBB--BB..B---B.BB---,R,R
----.RR.---.RR.R--.RR.RB-RRBBR..-RRBBBB--BB..B---B.BB---,B,R
----.RR.---.RR.R--.RR.RB-RRBBR..-RRBBBB--BB.B.---B.BB---,R,R
----.RR.---.RR.R--.RR.RB-RRBB.R.-RRBBBB--BB.B.---B.BB---,B,R
----.RR.---.RR.R--.RR.RB-RRBBBR.-RRBB.B--BB.B.---B.BB---,R,R
----.RR.---.RR.R--.RR.RB-RRBBB.R-RRBB.B--BB.B.---B.BB---,B,R
----.RR.---.RR.R--.RR.RB-RRBBB.R-RRBB.B--BBB..---B.BB---,R,R
----.RR.---.RR.R--.R.RRB-RRBBB.R-RRBB.B--BBB..---B.BB---,B,R
----.RR.---.RR.R--.RBRRB-RRB.B.R-RRBB.B--BBB..---B.BB---,R,R
----.RR.---.RR.R--.RB.RB-RRBRB.R-RRBB.B--BBB..---B.BB---,B,R
----.RR.---.RR.R--.RB.RB-RRBRB.R-RRBBB.--BBB..---B.BB---,R,R
----.RR.---.RR.R--.RB..B-RRBRBRR-RRBBB.--BBB..---B.BB---,B,R
----.RR.---.RR.R--.RB..B-RRBRBRR-RRBBB.--BBBB.---B.B.---,R,R
----.RR.---.R..R--.RBR.B-RRBRBRR-RRBBB.--BBBB.---B.B.---,B,R
----.RR.---.RB.R--.R.R.B-RRBRBRR-RRBBB.--BBBB.---B.B.---,R,R
----.RR.---.RB..--.R.RRB-RRBRBRR-RRBBB.--BBBB.---B.B.---,B,R
----.RR.---.RB..--.R.RRB-RRBRBRR-RRBBB.--BBBB.---BB..---,R,R
----.RR.---.RB..--.R.RRB-RRBRB.R-RRBBBR--BBBB.---BB..---,B,R
----.RR.---.RB..--.RBRRB-RR.RB.R-RRBBBR--BBBB.---BB..---,R,R
----.RR.---.RB..--.RBRRB-RR.RB.R-RRBBB.--BBBBR---BB..---,B,R
----.RR.---.RB.B--.RBRR.-RR.RB.R-RRBBB.--BBBBR---BB..---,R,R
----.RR.---.RB.B--.RBRR.-RR.RB..-RRBBBR--BBBBR---BB..---,B,R
----.RR.---.RBB.--.RBRR.-RR.RB..-RRBBBR--BBBBR---BB..---,R,R
----.RR.---.RBB.--.RBRR.-R.RRB..-RRBBBR--BBBBR---BB..---,B,R
----.RR.---.RBB.--.RBRR.-R.RRBB.-RRBB.R--BBBBR---BB..---,R,R
----.RR.---.RBB.--..BRR.-RRRRBB.-RRBB.R--BBBBR---BB..---,B,R
----.RR.---.RBB.--.B.RR.-RRRRBB.-RRBB.R--BBBBR---BB..---,R,R
----.RR.---.RBB.--.B.RR.-RRRRBB.-RRBB.R--BBBB.---BB.R---,B,R
----.RRB---.RB..--.B.RR.-RRRRBB.-RRBB.R--BBBB.---BB.R---,R,R
----.RRB---.RB..--.B.R.R-RRRRBB.-RRBB.R--BBBB.---BB.R---,B,R
----.RRB---.RB..--.B.RBR-RRRR.B.-RRBB.R--BBBB.---BB.R---,R,R
----.RRB---.RB..--.B.RBR-RRR.RB.-RRBB.R--BBBB.---BB.R---,B,R
----.RRB---.RB..--.B.RBR-RRR.RB.-RRBBBR--BBB..---BB.R---,R,R
----.RRB---..B..--.BRRBR-RRR.RB.-RRBBBR--BBB..---BB.R---,B,R
----.RRB---B.B..--..RRBR-RRR.RB.-RRBBBR--BBB..---BB.R---,R,R
----.RRB---B.B..--..RRBR-RR.RRB.-RRBBBR--BBB..---BB.R---,B,R
----BRRB---..B..--..RRBR-RR.RRB.-RRBBBR--BBB..---BB.R---,R,R
----BRRB---..B..--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,B,R
----BRRB---.B...--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,R,R
----BR.B---.BR..--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,B,R
----BRB.---.BR..--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,R,R
----BRB.---.B.R.--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,B,R
----BRB.---B..R.--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,R,R
----BRB.---B...R--...RBR-RRRRRB.-RRBBBR--BBB..---BB.R---,B,R
----BRB.---B..BR--...R.R-RRRRRB.-RRBBBR--BBB..---BB.R---,R,R
----BRB.---B..BR--....RR-RRRRRB.-RRBBBR--BBB..---BB.R---,B,R
----BRB.---B.B.R--....RR-RRRRRB.-RRBBBR--BBB..---BB.R---,R,R
----BRB.---B.B.R--....R.-RRRRRBR-RRBBBR--BBB..---BB.R---,B,R
----BRB.---BB..R--....R.-RRRRRBR-RRBBBR--BBB..---BB.R---,R,R
----BRB.---BB..R--.....R-RRRRRBR-RRBBBR--BBB..---BB.R---,B,R
----BRB.---BB..R--....BR-RRRRR.R-RRBBBR--BBB..---BB.R---,R,R
----BRB.---BB..R--....BR-RRRR.RR-RRBBBR--BBB..---BB.R---,B,R
----BRB.---BB..R--....BR-RRRRBRR-RRB.BR--BBB..---BB.R---,R,R
----BRB.---BB..R--....BR-RRRRBRR-RRB.B.--BBB.R---BB.R---,B,R
----BRB.---BB..R--...BBR-RRRR.RR-RRB.B.--BBB.R---BB.R---,R,R
----BRB.---BB..R--...BBR-RRRR..R-RRB.BR--BBB.R---BB.R---,B,R
----BRB.---BB.BR--....BR-RRRR..R-RRB.BR--BBB.R---BB.R---,R,R
----BRB.---BB.BR--....BR-RRR.R.R-RRB.BR--BBB.R---BB.R---,B,R
----BRB.---BBB.R--....BR-RRR.R.R-RRB.BR--BBB.R---BB.R---,R,R
----BRB.---BBB.R--....B.-RRR.RRR-RRB.BR--BBB.R---BB.R---,B,R
----BRB.---BBB.R--....B.-RRR.RRR-RRBBBR--BB..R---BB.R---,R,R
----BRB.---BBB..--....BR-RRR.RRR-RRBBBR--BB..R---BB.R---,B,R
----BRB.---BBB..--...B.R-RRR.RRR-RRBBBR--BB..R---BB.R---,R,R
----BRB.---BBB..--...B.R-RR.RRRR-RRBBBR--BB..R---BB.R---,B,R
----BRB.---BBB..--...B.R-RR.RRRR-RRBBBR--BBB.R---B..R---,R,R
----BRB.---BBB..--...B.R-R.RRRRR-RRBBBR--BBB.R---B..R---,B,R
----BRB.---BBB..--..B..R-R.RRRRR-RRBBBR--BBB.R---B..R---,R,R
----BRB.---BBB..--..B..R-.RRRRRR-RRBBBR--BBB.R---B..R---,B,R
----RRRR---RRRR.--RRR...-RR...BB-...BBB--.BBBB---BBBB---,B,B
----RRRR---RRRR.--RRR...-RR...BB-..BBBB--.B.BB---BBBB---,R,B
----RRR.---RRRRR--RRR...-RR...BB-..BBBB--.B.BB---BBBB---,B,B
----RRR.---RRRRR--RRR...-RR..BBB-..BB.B--.B.BB---BBBB---,R,B
----RRR.---RRRR.--RRR.R.-RR..BBB-..BB.B--.B.BB---BBBB---,B,B
----RRR.---RRRR.--RRR.R.-RR..BBB-..BBB.--.B.BB---BBBB---,R,B
----RRR.---RRRR.--RRR..R-RR..BBB-..BBB.--.B.BB---BBBB---,B,B
----RRR.---RRRR.--RRR..R-RR.BBBB-..B.B.--.B.BB---BBBB---,R,B
----RRR.---RRRR.--RRR..R-R..BBBB-R.B.B.--.B.BB---BBBB---,B,B
----RRR.---RRRR.--RRR..R-R..BBBB-R.B.B.--.BB.B---BBBB---,R,B
----RRR.---RRRR.--R.R..R-RR.BBBB-R.B.B.--.BB.B---BBBB---,B,B
----RRR.---RRRR.--R.R..R-RR.BBBB-R.B.B.--.BBBB---BB.B---,R,B
----RRR.---RRRR.--R.R..R-RR.BBBB-..B.B.--RBBBB---BB.B---,B,B
----RRR.---RRRR.--R.RB.R-RR..BBB-..B.B.--RBBBB---BB.B---,R,B
----RRR.---R.RR.--RRRB.R-RR..BBB-..B.B.--RBBBB---BB.B---,B,B
----RRR.---R.RR.--RRRBBR-RR..B.B-..B.B.--RBBBB---BB.B---,R,B
----RRR.---R.RR.--RR.BBR-RR.RB.B-..B.B.--RBBBB---BB.B---,B,B
----RRR.---R.RRB--RR.B.R-RR.RB.B-..B.B.--RBBBB---BB.B---,R,B
----RRR.---R.RRB--RR.B.R-R..RB.B-.RB.B.--RBBBB---BB.B---,B,B
----RRR.---R.RRB--RR.B.R-R..RB.B-.RB.B.--RBBBB---BBB.---,R,B
----RRR.---R.RRB--R.RB.R-R..RB.B-.RB.B.--RBBBB---BBB.---,B,B
----RRR.---R.RRB--R.RB.R-R..RBB.-.RB.B.--RBBBB---BBB.---,R,B
----RRR.---R.RRB--R.RB.R-.R.RBB.-.RB.B.--RBBBB---BBB.---,B,B
----RRR.---R.RRB--R.RB.R-.R.RBB.-.RBBB.--RBB.B---BBB.---,R,B
----RRR.---.RRRB--R.RB.R-.R.RBB.-.RBBB.--RBB.B---BBB.---,B,B
----RRR.---.RRRB--R.RB.R-.R.RBB.-.RBBB.--RBBBB---BB..---,R,B
----RRR.---..RRB--RRRB.R-.R.RBB.-.RBBB.--RBBBB---BB..---,B,B
----RRR.---..RRB--RRRBBR-.R.RB..-.RBBB.--RBBBB---BB..---,R,B
----RRR.---..RRB--RRRBB.-.R.RBR.-.RBBB.--RBBBB---BB..---,B,B
----RRRB---..RR.--RRRBB.-.R.RBR.-.RBBB.--RBBBB---BB..---,R,B
----RRRB---..RR.--RRRBB.-.R.RB.R-.RBBB.--RBBBB---BB..---,B,B
----RRRB---..RR.--RRRBB.-.R.RB.R-.RBBBB--RBBB.---BB..---,R,B
----R.RB---.RRR.--RRRBB.-.R.RB.R-.RBBBB--RBBB.---BB..---,B,B
----R.RB---.RRR.--RRRBB.-.R.RBBR-.RBB.B--RBBB.---BB..---,R,B
----R.RB---.RRR.--R.RBB.-.RRRBBR-.RBB.B--RBBB.---BB..---,B,B
----R.RB---.RRR.--R.RBB.-.RRRBBR-.RBBBB--RBB..---BB..---,R,B
----R.RB---.RRR.--R.RBB.-..RRBBR-RRBBBB--RBB..---BB..---,B,B
----R.RB---.RRR.--R.RBBB-..RRB.R-RRBBBB--RBB..---BB..---,R,B
----R.RB---.RRR.--..RBBB-R.RRB.R-RRBBBB--RBB..---BB..---,B,B
----R.RB---.RRRB--..RB.B-R.RRB.R-RRBBBB--RBB..---BB..---,R,B
----R.RB---.RRRB--..RB.B-.RRRB.R-RRBBBB--RBB..---BB..---,B,B
----R.RB---.RRRB--..RB.B-.RRRBBR-RRBBB.--RBB..---BB..---,R,B
----R.RB---.RR.B--..RBRB-.RRRBBR-RRBBB.--RBB..---BB..---,B,B
----R.RB---.RRB.--..RBRB-.RRRBBR-RRBBB.--RBB..---BB..---,R,B
----.RRB---.RRB.--..RBRB-.RRRBBR-RRBBB.--RBB..---BB..---,B,B
----.RRB---.RRBB--..RBR.-.RRRBBR-RRBBB.--RBB..---BB..---,R,B
----.RRB---..RBB--.RRBR.-.RRRBBR-RRBBB.--RBB..---BB..---,B,B
----.RRB---..RBB--.RRBRB-.RRRB.R-RRBBB.--RBB..---BB..---,R,B
----.RRB---..RBB--.RRB.B-.RRRBRR-RRBBB.--RBB..---BB..---,B,B
----.RRB---..RBB--.RRBBB-.RRR.RR-RRBBB.--RBB..---BB..---,R,B
----.RRB---..RBB--.RRBBB-.RR.RRR-RRBBB.--RBB..---BB..---,B,B
----.RRB---..RBB--.RRBBB-.RRBRRR-RRB.B.--RBB..---BB..---,R,B
----.RRB---..RBB--.RRBBB-.RRB.RR-RRBRB.--RBB..---BB..---,B,B
----.RRB---..RBB--.RRBBB-.RRBBRR-RRBR..--RBB..---BB..---,R,B
----RRRR---RRRR.--RRR...-RR...BB-...BBB--.BBBB---BBBB---,B,B
----RRRR---RRRR.--RRR...-RR...BB-...BBB--BBBBB---.BBB---,R,B
----RRRR---RRRR.--RR....-RRR..BB-...BBB--BBBBB---.BBB---,B,B
----RRRR---RRRR.--RR....-RRR..BB-...BBB--BBBBB---B.BB---,R,B
----RRRR---R.RR.--RRR...-RRR..BB-...BBB--BBBBB---B.BB---,B,B
----RRRR---R.RR.--RRR...-RRR..BB-.B.BBB--.BBBB---B.BB---,R,B
----RRRR---R.RR.--RR....-RRRR.BB-.B.BBB--.BBBB---B.BB---,B,B
----RRRR---R.RR.--RR....-RRRR.BB-.B.BBB--BBBBB---..BB---,R,B
----RRRR---R.RR.--RR....-RRR.RBB-.B.BBB--BBBBB---..BB---,B,B
----RRRR---R.RR.--RR....-RRR.RBB-B..BBB--BBBBB---..BB---,R,B
----R.RR---RRRR.--RR....-RRR.RBB-B..BBB--BBBBB---..BB---,B,B
----R.RR---RRRR.--RR...B-RRR.RB.-B..BBB--BBBBB---..BB---,R,B
----R.RR---RRRR.--RR...B-R.R.RB.-BR.BBB--BBBBB---..BB---,B,B
----R.RR---RRRR.--RR...B-R.R.RBB-BR.BB.--BBBBB---..BB---,R,B
----R.RR---RRRR.--RR...B-R.R.RBB-B.RBB.--BBBBB---..BB---,B,B
----R.RR---RRRR.--RR...B-RBR.RBB-..RBB.--BBBBB---..BB---,R,B
----R.RR---RR.R.--RRR..B-RBR.RBB-..RBB.--BBBBB---..BB---,B,B
----R.RR---RR.R.--RRR..B-RBR.RBB-.BRBB.--.BBBB---..BB---,R,B
----R.RR---RR.R.--RRR..B-.BR.RBB-RBRBB.--.BBBB---..BB---,B,B
----R.RR---RR.R.--RRR.B.-.BR.RBB-RBRBB.--.BBBB---..BB---,R,B
----R.RR---RR.R.--RRR.B.-.BR.RBB-.BRBB.--RBBBB---..BB---,B,B
----R.RR---RR.RB--RRR...-.BR.RBB-.BRBB.--RBBBB---..BB---,R,B
----.RRR---RR.RB--RRR...-.BR.RBB-.BRBB.--RBBBB---..BB---,B,B
----.RRR---RR.RB--RRR..B-.BR.R.B-.BRBB.--RBBBB---..BB---,R,B
----..RR---RRRRB--RRR..B-.BR.R.B-.BRBB.--RBBBB---..BB---,B,B
----..RR---RRRRB--RRR..B-.BR.RBB-.BRB..--RBBBB---..BB---,R,B
----..RR---RRRRB--RR.R.B-.BR.RBB-.BRB..--RBBBB---..BB---,B,B
----..RR---RRRRB--RR.R.B-.BRBRBB-.BR...--RBBBB---..BB---,R,B
----..RR---RRR.B--RR.RRB-.BRBRBB-.BR...--RBBBB---..BB---,B,B
----..RR---RRR.B--RRBRRB-.BR.RBB-.BR...--RBBBB---..BB---,R,B
----..RR---RR.RB--RRBRRB-.BR.RBB-.BR...--RBBBB---..BB---,B,B
----..RR---RR.RB--RRBRRB-.BR.RBB-.BR..B--RBBB.---..BB---,R,B
----..RR---R.RRB--RRBRRB-.BR.RBB-.BR..B--RBBB.---..BB---,B,B
----..RR---R.RRB--RRBRRB-.BR.RBB-B.R..B--RBBB.---..BB---,R,B
----..RR---.RRRB--RRBRRB-.BR.RBB-B.R..B--RBBB.---..BB---,B,B
----..RR---.RRRB--RRBRRB-.BR.RBB-B.R..B--RBBBB---..B.---,R,B
----..RR---.RRRB--RRBRRB-.B.RRBB-B.R..B--RBBBB---..B.---,B,B
----..RR---.RRRB--RRBRRB-B..RRBB-B.R..B--RBBBB---..B.---,R,B
----..RR---.RRRB--RRBRRB-B..R.BB-B.RR.B--RBBBB---..B.---,B,B
----..RR---.RRRB--RRBRRB-B..R.BB-B.RRBB--RBBB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.R.BB-B.RRBB--RBBB.---..B.---,B,B
----..RR---.RRRB--R.BRRB-BR.R.BB-BBRRBB--R.BB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.R.BB-BB.RBB--RRBB.---..B.---,B,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--RRBB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--.RBB.---R.B.---,B,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--.RBB.---RB..---,R,B
----..RR---.RRRB--R.BRRB-B.RRBBB-BB.R.B--.RBB.---RB..---,B,B
----..RR---.RRRB--R.BRRB-B.RRBBB-BB.RB.--.RBB.---RB..---,R,B
----..RR---.RRRB--R.BRRB-B..RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---.RRRB--RB.RRB-B..RBBB-BBRRB.--.RBB.---RB..---,R,B
----..RR---.RRRB--.B.RRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---.RRRB--B..RRB-BR.RBBB-BBRRB.--.RBB.---RB..---,R,B
----..RR---.R.RB--B.RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---BR.RB--..RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,R,B
----...R---BRRRB--..RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--..RRRB-BRBRBBB-B.RRB.--.RBB.---RB..---,R,B
----...R---BRRRB--..RRRB-B.BRBBB-BRRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--.BRRRB-B..RBBB-BRRRB.--.RBB.---RB..---,R,B
----...R---BRRRB--.B.RRB-B.RRBBB-BRRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--.B.RRB-BBRRBBB-.RRRB.--.RBB.---RB..---,R,B
----...R---B.RRB--.BRRRB-BBRRBBB-.RRRB.--.RBB.---RB..---,B,B
----B..R---..RRB--.BRRRB-BBRRBBB-.RRRB.--.RBB.---RB..---,R,B
----B..R---..RRB--.BRRRB-BBRRBBB-..RRB.--RRBB.---RB..---,B,B
----B..R---..RRB--BBRRRB-B.RRBBB-..RRB.--RRBB.---RB..---,R,B
----B..R---..RRB--BBRRRB-B..RBBB-.RRRB.--RRBB.---RB..---,B,B
----B..R---B.RRB--B.RRRB-B..RBBB-.RRRB.--RRBB.---RB..---,R,B
